#module 1
S1,MAT101,If A and B are square matrices of the same order, then (A+B)^T equals?,A^T + B^T, A^T - B^T, AB, BA,A^T + B^T
S3,CST205,Unchecked exceptions occur at?,Runtime,Compile time,Setup time,Loop time,Runtime
S3,CST205,throw keyword does?,Throw exception,Handle exception,Stop program,Random,Throw exception
S3,CST205,finally block executes?,Always after try-catch,Only on exception,Only on normal path,Never after catch,Always after try-catch
S3,CST205,IOException is?,Checked exception,Unchecked,Random,Array type,Checked exception
S3,CST205,FileReader reads?,Characters,Bytes,Objects,Random,Characters
S3,CST205,PrintWriter writes?,Text output,Binary only,Object only,Random,Text output
S3,CST205,ObjectStream handles?,Serialization, Deserialization only,Graphics only,Random,Serialization
S3,CST205,Serialized object saved by?,ObjectOutputStream,FileReader,Scanner,Random,ObjectOutputStream
S3,CST205,File writing in Java uses?,FileWriter,Scanner,ArrayList,Random,FileWriter
S3,CST205,InputStream reads?,Bytes only,Chars only,Objects only,Variables only,Bytes only
S3,CST205,BufferedReader improves?,Efficiency,Security,Loop control,Memory only,Efficiency
S3,CST205,Console input uses?,Scanner,System.in,Random,Random,Scanner
S3,CST205,try block then?,catch or finally,loop only,if only,static only,catch or finally
S3,CST205,Nested try allowed?,Yes,No,Random,Sometimes,Yes
S3,CST205,Exception propagation is?,Up call stack,Down call stack,Random,Loop only,Up call stack
S3,CST205,Throw vs throws?,Throw raises,throws declares,Random,Loop only,Throw raises,throws declares
S3,CST205,File exists check uses?,File.exists(),Random only,Loop control,ArrayList only,File.exists()
#module 4
S3,CST205,StringBuffer is?,Mutable version of String,Immutable,String only,List only,Mutable version of String
S3,CST205,String compareTo compares?,Lexicographically,By length,By number,By object,String length,Lexicographically
S3,CST205,ArrayList stores?,Dynamic array of objects,Static array,Only ints,Loop only,Dynamic array of objects
S3,CST205,Iterator used for?,Traverse collections,Modify class,Input only,Output only,Traverse collections
S3,CST205,Event handling uses?,Listeners,Loops only,Static only,Random,Listeners
S3,CST205,Delegation model is?,Event handling model,Memory model,IO model,Random,Event handling model
S3,CST205,Which class handles actions?,ActionListener,MouseMotion,Random,List,ActionListener
S3,CST205,Thread creation uses?,Thread class,for loop,Switch only,Static only,Thread class
S3,CST205,run() method is?,Thread’s task code,Loop control,Input handler,Output only,Thread’s task code
S3,CST205,start() initiates?,New thread,Main loop,Static variable,Random,New thread
S3,CST205,Synchronization prevents?,Race conditions,Memory leaks,IO errors,Loop failures,Race conditions
S3,CST205,Multiple threads?,Concurrent execution,Sequential only,Single only,Random,Concurrent execution
S3,CST205,Thread priority affects?,Execution order,Memory size,IO speed,Random,Execution order
S3,CST205,Which is part of Collections?,List,Set,Queue,All of the above,All of the above
S3,CST205,ArrayList size() returns?,Number of elements,Array length,Random,Memory size,Number of elements
S3,CST205,Remove from ArrayList uses?,remove(),Random,Add only,Clear only,remove()
S3,CST205,get() method returns?,Element at index,Size,Random,Loop only,Element at index
S3,CST205,Enhanced for loop used with?,Collections,Arrays only,Strings only,Numbers only,Collections
S3,CST205,Thread vs Runnable?,Runnable implemented by class,Thread only,Loop only,Random,Runnable implemented by class
S3,CST205,Which package for collections?,java.util,java.io,java.awt,java.swing,java.util
#module 5
S3,CST205,JFrame is part of?,Swing GUI,AWT only,IO only,Thread only,Swing GUI
S3,CST205,MVC stands for?,Model View Controller,Model Variable Code,Memory View Control,Random,Model View Controller
S3,CST205,Swing uses?,Event‑driven architecture,List only,Loop only,Thread only,Event‑driven architecture
S3,CST205,JLabel displays?,Text or image,Only text,Only image,Only number,Text or image
S3,CST205,JButton used for?,Click action,Input only,Loop only,Thread only,Click action
S3,CST205,JTextField accepts?,Text input,Number only,Loop only,Thread only,Text input
S3,CST205,LayoutManager controls?,Component arrangement,Memory size,IO speed,Random,Component arrangement
S3,CST205,Container holds?,Components,Threads,Files,Streams,Components
S3,CST205,ActionListener handles?,Button events,Loop only,Thread only,Random,Button events
S3,CST205,Which swing package?,javax.swing,java.io,java.util,random,javax.swing
S3,CST205,JDBC stands for?,Java Database Connectivity,Java Data Control,Java Direct Connect,Java Data Class,Java Database Connectivity
S3,CST205,JDBC used to?,Connect to database,Loop control,IO only,Thread only,Connect to database
S3,CST205,ResultSet holds?,Query results,Memory only,Loop results,Random,Query results
S3,CST205,DriverManager is?,Loads JDBC drivers,Memory manager,IO handler,Random,Loads JDBC drivers
S3,CST205,SQLException occurs in?,SQL operations,Loop errors,Thread errors,Memory errors,SQL operations
S3,CST205,Statement executes?,SQL queries,Java loops,IO only,Thread only,SQL queries
S3,CST205,Connection object used to?,Establish DB connection,Loop only,Memory only,Random,Establish DB connection
S3,CST205,Close DB connection?,close(),end(),stop(),disconnect(),close()
S3,CST205,PreparedStatement precompiles?,SQL statement,Logic only,Loop only,Random,SQL statement
S3,CST205,ResultSet next() moves?,Next row,Random,Previous row,Loop only,Next row
S3,CST205,Which layout arranges in rows?,FlowLayout,GridLayout,BorderLayout,Random,FlowLayout
S3,CST205,TextField versus JTextField?,Swing text input,Swing only,IO only,List only,Swing text input
S3,CST205,Container add() does?,Add component,Random,Remove component,Loop only,Add component
#module 1
S3,CST201,Basic concept of data structures refers to?,Organizing and processing data,Only programming,Only algorithms,Only hardware,Organizing and processing data
S3,CST201,An algorithm is?,Step‑by‑step solution procedure,Random function,Memory pointer,Data only,Step‑by‑step solution procedure
S3,CST201,Time complexity is about?,Execution time,Memory size,Disk space,Network speed,Execution time
S3,CST201,Space complexity is about?,Memory usage,Execution time,CPU speed,Disk I/O,Memory usage
S3,CST201,Asymptotic notation describes?,Growth rate of functions,Exact time,Exact memory,Only data type,Growth rate of functions
S3,CST201,Big‑O notation gives?,Upper bound,Lower bound,Exact value,Random,Upper bound
S3,CST201,Omega notation shows?,Lower bound of complexity,Upper bound,Exact time,Memory only,Lower bound of complexity
S3,CST201,Theta notation means?,Tight bound,Only lower bound,Only upper bound,Nothing,Tight bound
S3,CST201,Best case complexity is?,Minimum time,Maximum time,Average time,Random,Minimum time
S3,CST201,Worst case complexity refers to?,Maximum time,Minimum time,Random,Memory only,Maximum time
S3,CST201,Average case complexity is?,Expected time,Best plus worst,Only worst,Only best,Expected time
S3,CST201,Algorithm efficiency is measured in?,Time and space complexity,Code length,Memory only,CPU only,Time and space complexity
S3,CST201,Linear search checks elements?,Sequentially,Binary only,Random,Hash only,Sequentially
S3,CST201,Binary search requires?,Sorted array,Linked list,Hash table,Tree only,Sorted array
S3,CST201,Exponential growth function in asymptotic?,2^n,n,n^2,n!,2^n
S3,CST201,Logarithmic complexity example?,Binary search,Bubble sort,Selection sort,Quick sort,Binary search
S3,CST201,Polynomial time function is?,n^k,2^n,n!,Factorial,n^k
S3,CST201,Constant time complexity is?,O(1),O(n),O(n^2),O(log n),O(1)
S3,CST201,Linear time complexity is?,O(n),O(1),O(n^2),O(log n),O(n)
S3,CST201,Quadratic complexity is?,O(n^2),O(n),O(1),O(log n),O(n^2)
S3,CST201,Space complexity of array of n is?,O(n),O(1),O(n^2),O(log n),O(n)
S3,CST201,Performance analysis compares?,Algorithms efficiency,CPU only,Memory only,Data only,Algorithms efficiency
S3,CST201,Sorting algorithm complexity relates to?,Time complexity,Only data,Only pointer,Only memory,Time complexity
S3,CST201,Best algorithm selection depends on?,Problem constraints,Memory only,Language only,Compiler only,Problem constraints
S3,CST201,Algorithm design objective is?,Efficient solution,Complicated code,Memory waste,Large space,Efficient solution
#module 2
S3,CST201,Array is?,Collection of elements in contiguous memory,List of links,Tree node,Graph edge,Collection of elements in contiguous memory
S3,CST201,Sparse matrix often stores?,Mostly zero values,Dense values,Only ones,Random,Sparse values
S3,CST201,Stack follows which principle?,LIFO,FIFO,Random,Priority,LIFO
S3,CST201,Push in stack does?,Insert element at top,Remove element,Search only,Sort only,Insert element at top
S3,CST201,Pop in stack does?,Remove top element,Add element,Search only,Sort only,Remove top element
S3,CST201,Queue follows?,FIFO,LIFO,Random,Priority,FIFO
S3,CST201,Enqueue means?,Add element to queue,Remove element,Sort only,Search only,Add element to queue
S3,CST201,Dequeue means?,Remove element from queue,Add element,Sort only,Search only,Remove element from queue
S3,CST201,Circular queue avoids?,Wasted space,Fast sort,Memory only,CPU only,Wasted space
S3,CST201,Priority queue bases on?,Priority of elements,Index order,Memory size,Random,Priority of elements
S3,CST201,Polynomial representation uses?,Array of coefficients,Tree nodes,Graph edges,Random,Array of coefficients
S3,CST201,Evaluation of expressions uses?,Stacks,Queues only,Trees only,Graphs only,Stacks
S3,CST201,Infix to postfix uses?,Stack,Queue,Array only,List only,Stack
S3,CST201,Postfix expression evaluation uses?,Stack,Queue only,Array only,List only,Stack
S3,CST201,Linear search algorithm checks?,Each element,Middle only,Binary segments,Random,Each element
S3,CST201,Binary search works on?,Sorted array,Unsorted array,Linked list,Graphs only,Sorted array
S3,CST201,Array index begins at?,0,1,-1,Random,0
S3,CST201,Multidimensional array stores?,Elements in rows and columns,Single only,Linked only,Tree only,Elements in rows and columns
S3,CST201,Accessing an array element is?,O(1),O(n),O(n^2),O(log n),O(1)
S3,CST201,Sparse matrix stores?,Only non-zero values,All values,Random,Memory only,Only non-zero values
S3,CST201,Polynomial addition uses?,Array or list,Tree only,Graph only,Random,Array or list
S3,CST201,Circular queue front moves on?,Increment modulo size,Decrement only,Random only,Array only,Increment modulo size
S3,CST201,Priority queue example?,CPU scheduling,Array only,Linked only,Tree only,CPU scheduling
S3,CST201,Queue implementation can use?,Array or linked list,Only array,Only list,Only stack,Array or linked list
#module 3
S3,CST201,Linked list stores?,Collection of nodes,Array only,Stack only,Queue only,Collection of nodes
S3,CST201,Singly linked list has?,One pointer per node,Two pointers,Multiple pointers,None,One pointer per node
S3,CST201,Doubly linked list has?,Two pointers per node,One pointer,No pointer,Random,Two pointers per node
S3,CST201,Circular linked list links?,Last node to first node,First node to middle,Middle node to last,Random,Last node to first node
S3,CST201,Insertion at head?,Add node at beginning,Add at end,Search only,Delete only,Add node at beginning
S3,CST201,Insertion at tail?,Add node at end,Add at beginning,Search only,Delete only,Add node at end
S3,CST201,Deletion from head?,Remove first node,Remove last,Search only,Delete all,Remove first node
S3,CST201,Deletion from tail?,Remove last node,Remove first,Search only,Delete all,Remove last node
S3,CST201,Traversal of linked list?,Visit each node,Only first node,Only last node,None,Visit each node
S3,CST201,Memory allocation for linked list?,Dynamic memory,Static only,Fixed size,Array only,Dynamic memory
S3,CST201,Dynamic memory functions in C?,malloc/free,new/delete,malloc/free,new/delete
S3,CST201,Garbage collection is?,Freeing unused memory,Allocating new node,Static allocation,Array only,Freeing unused memory
S3,CST201,Node structure contains?,Data and pointer,Data only,Pointer only,Index only,Data and pointer
S3,CST201,Searching linked list?,Sequentially,Random,Binary,Hash,Sequentially
S3,CST201,Memory leak occurs when?,Memory not freed,Memory used correctly,Memory allocated once,Random,Memory not freed
S3,CST201,Linked list insertion complexity?,O(1) at head,O(n) always,O(n^2) only,O(log n),O(1) at head
S3,CST201,Deletion complexity?,O(1) at head,O(n) always,O(n^2) only,O(log n),O(1) at head
S3,CST201,Access by index in singly list?,O(n),O(1),O(n^2),O(log n),O(n)
S3,CST201,Access by index in array?,O(1),O(n),O(n^2),O(log n),O(1)
S3,CST201,Circular linked list used for?,Buffer,Stack only,Queue only,Array only,Buffer
S3,CST201,Advantages of linked list?,Dynamic size,Fixed size,Static only,Random,Dynamic size
S3,CST201,Disadvantages?,Extra memory for pointers,No memory usage,Too fast,Random,Extra memory for pointers
S3,CST201,Free memory using?,free()/delete,malloc(),new(),Random,free()/delete
S3,CST201,Linked list insertion at middle?,Requires traversal,Direct access,Random,Memory only,Requires traversal
S3,CST201,Which is not linked list type?,Hex list,Singly, Doubly, Circular,Hex list
#module 4
S3,CST201,Tree is?,Hierarchical data structure,Linear structure,List only,Queue only,Hierarchical data structure
S3,CST201,Root node is?,Topmost node,Leaf node,Intermediate node,Random,Topmost node
S3,CST201,Leaf node has?,No children,One child,Two children,Random,No children
S3,CST201,Binary tree node has?,At most two children,One child,Three children,Random,At most two children
S3,CST201,BST property?,Left<root<Right,Right<root<Left,Random,Left=Right,Left<root<Right
S3,CST201,Tree traversal types?,Inorder, Preorder, Postorder,All of the above,All of the above
S3,CST201,DFS uses?,Stack or recursion,Queue only,Array only,Loop only,Stack or recursion
S3,CST201,BFS uses?,Queue,Stack,Array,Random,Queue
S3,CST201,Graph can be represented by?,Adjacency matrix/list,Array only,Stack only,Random,Adjacency matrix/list
S3,CST201,Directed graph has?,Edges with direction,No direction,Random,Tree only,Edges with direction
S3,CST201,Undirected graph has?,Edges without direction,Edges with direction,Random,Array only,Edges without direction
S3,CST201,Weighted graph stores?,Edge weights,Node labels,Random,Memory only,Edge weights
S3,CST201,Tree height is?,Longest path from root,Shortest path,Random,Memory only,Longest path from root
S3,CST201,Depth of node?,Edges from root,Edges from leaf,Random,Array only,Edges from root
S3,CST201,Graph traversal visits?,Each vertex once,Nodes only,Edges only,Random,Each vertex once
S3,CST201,Topological sort applies to?,DAG,Any graph,Tree only,Random,DAG
S3,CST201,Binary tree balanced?,Height difference ≤1,Any tree,Random,Array only,Height difference ≤1
S3,CST201,Complete binary tree?,All levels filled except last,Random,Memory only,Array only,All levels filled except last
S3,CST201,Full binary tree?,All nodes 0 or 2 children,Random,Array only,Memory only,All nodes 0 or 2 children
S3,CST201,Graph cycle exists if?,Path repeats vertex,No repeat,Random,Array only,Path repeats vertex
S3,CST201,Spanning tree?,Covers all vertices,Any tree,Random,Memory only,Covers all vertices
S3,CST201,DFS order recorded using?,Stack,Queue,Array only,Random,Stack
S3,CST201,BFS order recorded using?,Queue,Stack,Array only,Random,Queue
S3,CST201,Graph connected?,Path exists between all vertices,Random,Memory only,Array only,Path exists between all vertices
S3,CST201,Adjacency matrix space complexity?,O(V^2),O(E),O(V),O(1),O(V^2)
#module 5
S3,CST201,Selection sort compares?,All elements,Only first,Only last,Random,All elements
S3,CST201,Insertion sort principle?,Insert element in correct place,Random,Loop only,Array only,Insert element in correct place
S3,CST201,Bubble sort swaps?,Adjacent elements,Random,Any element,Memory only,Adjacent elements
S3,CST201,Quick sort pivot selects?,Element to partition,Random,Loop only,Array only,Element to partition
S3,CST201,Merge sort uses?,Divide and conquer,Stack only,Queue only,List only,Divide and conquer
S3,CST201,Heap sort uses?,Heap data structure,Queue only,Array only,Random,Heap data structure
S3,CST201,Time complexity of bubble sort?,O(n^2),O(n),O(log n),O(1),O(n^2)
S3,CST201,Time complexity of quick sort?,O(n log n) avg,O(n^2) worst,O(log n) best,O(1),O(n log n) avg
S3,CST201,Time complexity of merge sort?,O(n log n),O(n^2),O(n),O(log n),O(n log n)
S3,CST201,Stable sort preserves?,Relative order,Random,Memory only,Array only,Relative order
S3,CST201,Hashing maps?,Key to value,Value to key,Random,Memory only,Key to value
S3,CST201,Collision occurs when?,Two keys map same index,All keys unique,Random,Memory only,Two keys map same index
S3,CST201,Separate chaining handles?,Collisions with linked list,Array only,Random,Stack only,Collisions with linked list
S3,CST201,Open addressing handles?,Collisions by probing,Array only,Random,Stack only,Collisions by probing
S3,CST201,Load factor?,n/m,Array size,Random,Memory only,n/m
S3,CST201,Rehashing used when?,Load factor exceeds threshold,Random,Memory only,Array only,Load factor exceeds threshold
S3,CST201,Insertion in hash table?,Compute index then insert,Random,Loop only,Memory only,Compute index then insert
S3,CST201,Search in hash table?,Compute index and check,Random,Memory only,Array only,Compute index and check
S3,CST201,Deletion in hash table?,Compute index and remove,Random,Array only,Memory only,Compute index and remove
S3,CST201,Chaining vs open addressing?,Linked list vs probe,Random,Memory only,Array only,Linked list vs probe
S3,CST201,Bucket sort uses?,Range partitioning,Random,Memory only,Array only,Range partitioning
S3,CST201,Radix sort uses?,Digits as key,Array only,Random,Memory only,Digits as key
S3,CST201,Counting sort uses?,Counting array,Random,Memory only,Array only,Counting array
S3,CST201,Comparison sorts?,Selection, Bubble, Insertion, Quick, All of the above,All of the above
S3,CST201,Non-comparison sorts?,Counting, Radix, Bucket, All of the above,All of the above
#module 1
S3,CST203,Which number system uses only digits 0 and 1?,Binary,Decimal,Octal,Hexadecimal,Binary
S3,CST203,Decimal to binary conversion changes base from?,10 to 2,2 to 10,8 to 16,16 to 10,10 to 2
S3,CST203,Octal system uses digits from?,0 to 7,0 to 9,0 to 1,0 to F,0 to 7
S3,CST203,Hexadecimal digits range from?,0–F,0–9,0–7,A–G,0–F
S3,CST203,2’s complement is used to represent?,Negative numbers,Positive numbers,Characters,Errors,Negative numbers
S3,CST203,Binary addition 1010 + 0110 equals?,10000,1101,0111,1111,10000
S3,CST203,BCD stands for?,Binary Coded Decimal,Basic Code Digit,Boolean Code Data,Binary Cell Data,Binary Coded Decimal
S3,CST203,ASCII code represents?,Characters in binary,Numbers only,Hex only,Octal only,Characters in binary
S3,CST203,EBCDIC code stands for?,Extended Binary Coded Decimal Interchange Code,Enhanced Binary Code,Error Bit Code,Exclusive BCD,Extended Binary Coded Decimal Interchange Code
S3,CST203,Gray code is used because?,Only one bit changes at a time,Fast computing,Large memory need,Random code,Only one bit changes at a time
S3,CST203,Excess‑3 code is?,Binary code plus 3,Error code only,Identity code,Unrelated code,Binary code plus 3
S3,CST203,Binary division 1100/10 equals?,110,100,101,010,110
S3,CST203,Binary multiplication 101 × 11 equals?,1111,1101,1010,1001,1111
S3,CST203,Binary to hex conversion is useful for?,Compact representation,Error detection,Loop design,Memory only,Compact representation
S3,CST203,Signed bit represents?,Sign of number,Magnitude only,Status flag,Memory address,Sign of number
S3,CST203,Base conversion formula uses?,Repeated division,Loop only,Graph only,Logic gate,Repeated division
S3,CST203,Floating point numbers represent?,Real numbers,Only integers,Characters,Boolean,Real numbers
S3,CST203,Octal to binary conversion groups bits into?,Three bits,Four bits,Two bits,Five bits,Three bits
S3,CST203,Hex to binary conversion groups bits into?,Four bits,Three bits,Two bits,Five bits,Four bits
S3,CST203,Binary weighted codes are used in?,Digital to analog conversions,Only analog systems,Network networks,Memory layout,Digital to analog conversions
S3,CST203,Binary complements used for?,Subtraction,Addition only,Multiplication only,Division only,Subtraction
S3,CST203,Negative number in 2’s complement is found by?,Inverting and adding 1,Inverting only,Adding 1 only,Subtracting 1,Inverting and adding 1
S3,CST203,Representation of −5 in 2’s complement with 4 bits is?,1011,0101,0110,1001,1011
S3,CST203,Code converters change?,Representation formats,Data types,Memory only,Only loops,Representation formats
S3,CST203,Character coding schemes are used for?,Representing text,Mathematical functions,Only logic design,Data flow,Representing text
#module 2
S3,CST203,Boolean algebra deals with?,Logic expressions,Numbers only,Memory only,Loops,Logic expressions
S3,CST203,De Morgan’s theorem helps to?,Simplify Boolean expressions,Count errors,Graph drawing,Memory maps,Simplify Boolean expressions
S3,CST203,Principle of duality states?,Swap OR and AND,Only OR,Only AND,No change,Swap OR and AND
S3,CST203,SOP stands for?,Sum of Products,Product of Sums,Standard Output,Sequential Operation,Sum of Products
S3,CST203,POS stands for?,Product of Sums,Sum of Products,Primary Output,Program Output,Product of Sums
S3,CST203,Karnaugh map (K‑map) simplifies?,Boolean expressions,Memory layout,Algorithms,Sorting,Boolean expressions
S3,CST203,Don’t‑care conditions in K‑map are?,Unused combinations,Used combinations,Errors only,Loop only,Unused combinations
S3,CST203,Canonical form means?,Standardized Boolean,Random code,Memory only,Function only,Standardized Boolean
S3,CST203,Universal gates include?,NAND and NOR,AND only,OR only,XOR only,NAND and NOR
S3,CST203,Basic gates are?,AND, OR, NOT,All listed,AND, OR, NOT
S3,CST203,NAND gate is universal because?,Any circuit can be made from it,It is fastest,Low power,Memory only,Any circuit can be made from it
S3,CST203,NOR gate is universal because?,Any circuit can be made from it,Only OR,Only AND,Random,Any circuit can be made from it
S3,CST203,Boolean identity law is?,A+0=A,A*1=0,A+1=A*0,A*0=A,A+0=A
S3,CST203,Null law is?,A+1=1,Random,Only loop,Graph only,A+1=1
S3,CST203,Idempotent law says?,A+A=A,A+A=0,0+0=1,A*0=0,A+A=A
S3,CST203,Complement law says?,A+A’=1,A*A’=1,A+A=1,Random,A+A’=1
S3,CST203,Redundancy law points to?,Extra term removal,Add more terms,Graph only,Loop only,Extra term removal
S3,CST203,K‑map simplifies up to?,5 variables,3 variables only,2 variables only,6 variables only,5 variables
S3,CST203,Tabulation method is used for?,Boolean simplification,Searching only,Graph traversal,Counting,Boolean simplification
S3,CST203,Logic expressions use?,0/1 values,Real numbers,Strings,Complex numbers,0/1 values
S3,CST203,Function minimization helps with?,Less hardware,More power,Slower circuits,Memory increase,Less hardware
S3,CST203,Standard form of Boolean expression is?,Either SOP or POS,ECE only,Memory only,Loop only,Either SOP or POS
S3,CST203,Truth table lists?,All input combinations and outputs,Only outputs,Only inputs,Random,All input combinations and outputs
#module 3
S3,CST203,Combinational circuits output depends on?,Present input only,Past inputs,Memory,Loops,Present input only
S3,CST203,Half adder produces?,Sum and carry,Only sum,Only carry,Only bits,Sum and carry
S3,CST203,Full adder adds?,Three bits,Two bits,Only bits,Random,Three bits
S3,CST203,Parallel adder adds?,Multiple bits in parallel,Single bit only,Loop only,Memory only,Multiple bits in parallel
S3,CST203,Carry look‑ahead adder speeds up?,Carry generation,Sum only,Memory only,Loop only,Carry generation
S3,CST203,BCD adder is used in?,Decimal addition,Boolean only,Memory only,Loop only,Decimal addition
S3,CST203,Code converter changes?,Format of code,Memory address,CPU instruction,Network code,Format of code
S3,CST203,Magnitude comparator compares?,Two binary numbers,Memory content,CPU usage,Loops only,Two binary numbers
S3,CST203,Decoder output is based on?,Binary input code,Clock signal,Memory only,CPU only,Binary input code
S3,CST203,Encoder converts?,Input to coded output,Output to input,Memory only,Random,Input to coded output
S3,CST203,Multiplexer selects?,One input out of many,All inputs,Memory,Loop,One input out of many
S3,CST203,Demultiplexer does?,One input to many outputs,Many to one,Memory only,Loop,One input to many outputs
S3,CST203,Parity generator produces?,Parity bit,Sum only,Carry only,Loop only,Parity bit
S3,CST203,XOR gate is used for?,Odd parity,Equality test,Memory only,Loop only,Odd parity
S3,CST203,Decoder input values are?,Binary code,Decimal code,Random,Memory,Binary code
S3,CST203,Multiplexer selects based on?,Select inputs,Memory,Loop only,CPU only,Select inputs
S3,CST203,Combinational logic has?,No feedback,Feedback only,Memory only,Loop only,No feedback
S3,CST203,Priority encoders assign?,Highest priority to input,Random,Memory only,Loop only,Highest priority to input
S3,CST203,Arithmetic circuits are part of?,Combinational logic,Sequential logic,Memory only,Loop only,Combinational logic
S3,CST203,Full subtractor subtracts?,Two bits and borrow,Three bits only,Only borrow,Loop only,Two bits and borrow
S3,CST203,Multiplexer size? (e.g., 4:1)? Number of select bits?,2,3,1,4,2
S3,CST203,Demux 1:4 generates?,4 outputs,1 output,Memory only,Loop only,4 outputs
#module 4
S3,CST203,Sequential circuits depend on?,Present and past input,Only present input,Memory only,Loop only,Present and past input
S3,CST203,SR flip‑flop stores?,One bit of information,Two bits,Three bits,Loop only,One bit of information
S3,CST203,JK flip‑flop avoids?,Invalid state,Only SR,Memory only,Loop only,Invalid state
S3,CST203,T flip‑flop toggles?,State on each clock,Static state,Memory only,Loop only,State on each clock
S3,CST203,D flip‑flop input is?,Data,Address,Opcode,Random,Data
S3,CST203,Master‑slave flip‑flop prevents?,Race conditions,Only delay,Loop only,Memory only,Race conditions
S3,CST203,Characteristic equation defines?,Next state,Memory only,Loop only,Only bits,Next state
S3,CST203,Excitation table helps to?,Flip‑flop input logic,Only output logic,Memory only,Loop only,Flip‑flop input logic
S3,CST203,Register stores?,Multiple bits,Only one bit,Random,Loop only,Multiple bits
S3,CST203,SISO register means?,Serial in serial out,Parallel only,Random,Loop only,Serial in serial out
S3,CST203,SIPO stands for?,Serial in parallel out,Parallel in serial out,Random,Memory only,Serial in parallel out
S3,CST203,PISO stands for?,Parallel in serial out,Serial in parallel out,Random,Loop only,Parallel in serial out
S3,CST203,PIPO stands for?,Parallel in parallel out,Serial only,Random,Memory only,Parallel in parallel out
S3,CST203,Asynchronous counter counts?,Without clock,With clock only,Memory only,Loop only,Without clock
S3,CST203,Synchronous counter triggers?,All flip‑flops together,One flip‑flop only,Random,Memory only,All flip‑flops together
S3,CST203,Up‑down counter?,Counts up or down,Only up,Only down,Random,Counts up or down
S3,CST203,BCD counter counts?,Decimal digits mod 10,Binary only,Random,Loop only,Decimal digits mod 10
S3,CST203,Ring counter has?,Only one bit 1,Multiple bits 1,Random,Memory only,Only one bit 1
S3,CST203,Johnson counter cycles through?,Twice the length,Once,Loop only,Memory only,Twice the length
S3,CST203,Ripple counter propagates?,Carry sequentially,Synchronous only,Random,Memory only,Carry sequentially
S3,CST203,State diagram represents?,States and transitions,Logic only,Loop only,Memory only,States and transitions
#module 5
S3,CST203,TTL stands for?,Transistor‑Transistor Logic,Thin‑Tape Logic,Time Turnover Logic,Total Transmission Logic,Transistor‑Transistor Logic
S3,CST203,CMOS stands for?,Complementary Metal‑Oxide‑Semiconductor,Central Memory Only System,Clock Memory Only Scheme,Conditional Memory Operated State,Complementary Metal‑Oxide‑Semiconductor
S3,CST203,ECL logic is known for?,High speed,Low speed,Memory only,Loop only,High speed
S3,CST203,Logic levels are?,Voltage ranges for 0 and 1,Only clock,Only memory,Only bits,Voltage ranges for 0 and 1
S3,CST203,Noise margin indicates?,Tolerance to noise,Speed of CPU,Memory usage,Loop only,Tolerance to noise
S3,CST203,Fan‑out means?,Number of inputs driven by output,Random,Memory only,Only bits,Number of inputs driven by output
S3,CST203,Propagation delay is?,Time for signal to propagate,Memory only,Loop only,Only bits,Time for signal to propagate
S3,CST203,Power consumption in logic indicates?,Energy usage,Speed only,Memory only,CPU only,Energy usage
S3,CST203,Power‑delay product defines?,Efficiency of logic gate,Only delay,Memory only,Only bits,Efficiency of logic gate
S3,CST203,TTL inverter uses?,Transistors,Logic only,Memory only,Loop only,Transistors
S3,CST203,CMOS inverter uses?,PMOS and NMOS transistors,Only PMOS,Only NMOS,Only logic,PMOS and NMOS transistors
S3,CST203,Logic family speed order?,ECL > TTL > CMOS,CMOS > TTL > ECL,TTL > CMOS > ECL,Random,ECL > TTL > CMOS
S3,CST203,High noise margin implies?,Stable logic operation,Unstable,Memory only,Loop only,Stable logic operation
S3,CST203,Fan‑out depends on?,Gate output current,Only input current,Memory only,Only power,Gate output current
S3,CST203,Which logic family consumes least power?,CMOS,TTL,ECL,Random,CMOS
S3,CST203,Logic gate transition time shows?,Switching speed,Memory only,Loop only,Only bits,Switching speed
#module 1
S3,MCN201,Sustainability refers to?,Balancing environmental, social and economic needs,Only economic growth,Only social development,Only technology,Balancing environmental, social and economic needs
S3,MCN201,Sustainable development aims to?,Meet present needs without compromising future,Only future needs,Only current profits,Only technology development,Meet present needs without compromising future
S3,MCN201,The triple bottom line includes?,People, planet, profit,Only profit,Only environment,Only people and profit,People, planet, profit
S3,MCN201,Social sustainability focuses on?,Human well‑being,Only business profits,Only infrastructure,Only technology,Human well‑being
S3,MCN201,Environmental sustainability focuses on?,Protecting natural ecosystems,Only economics,Only computers,Only law,Protecting natural ecosystems
S3,MCN201,Economic sustainability promotes?,Long‑term economic health,Only short‑term profit,Only growth,Only exports,Long‑term economic health
S3,MCN201,SDGs stand for?,Sustainable Development Goals,Standard Development Guidelines,System Design Goals,Sector Development Goals,Sustainable Development Goals
S3,MCN201,Number of UN SDGs?,17,10,5,20,17
S3,MCN201,Millennium Development Goals were replaced by?,SDGs,MDGs II,None,ISO 9001,SDGs
S3,MCN201,CDM means?,Clean Development Mechanism,Carbon Development Model,Circular Development Mechanism,Climate Damage Metric,Clean Development Mechanism
S3,MCN201,Nexus between technology and sustainable development means?,Tech supports sustainable growth,Only tech growth,Only development,Only profit,Tech supports sustainable growth
S3,MCN201,One goal of sustainability is?,Reduce resource depletion,Increase pollution,Only growth,Random,Reduce resource depletion
